address	verdict	cases	compared	detail	name
0x0041b4c0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00000034 after 0 steps	?on_scrolling@BaseWin@@QAEXHH@Z
0x0041b4e0	PASS	16	16		?on_button_toggled@BaseWin@@QAEXHH@Z
0x0041b4f0	SKIP	0	0	reaches an import	?staple_the_bastards@BaseWin@@QAEXXZ
0x0041b790	SKIP	0	0	reaches an import	?base_editor_fac@BaseWin@@QAEXXZ
0x0041bbc0	SKIP	0	0	reaches an import	?base_editor_proj@BaseWin@@QAEXXZ
0x0041c240	SKIP	0	0	reaches an import	?base_editor_copy@BaseWin@@QAEXH@Z
0x0041c7a0	SKIP	0	0	reaches an import	?base_editor@BaseWin@@QAEXXZ
0x0041d500	SKIP	0	0	reaches an import	?on_button_clicked@BaseWin@@QAEXH@Z
0x0041dad0	SKIP	0	0	reaches an import	?on_status@BaseWin@@QAEXH@Z
0x0041dc80	SKIP	0	0	reaches an import	?on_iface_scrolled@BaseWin@@QAEXHH@Z
0x0041dcb0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00000044 after 0 steps	?on_iface_scrolling@BaseWin@@QAEXHH@Z
0x0041dcd0	SKIP	0	0	reaches an import	?on_iface_left_click@BaseWin@@QAEXHH@Z
0x0041dcf0	SKIP	0	0	reaches an import	?on_iface_right_click@BaseWin@@QAEXHH@Z
0x0041dd10	SKIP	0	0	reaches an import	?on_iface_left_up@BaseWin@@QAEXHH@Z
0x0041de60	SKIP	0	0	reaches an import	?on_iface_left_down@BaseWin@@QAEXHH@Z
0x0041df40	PASS	16	16		?on_iface_right_down@BaseWin@@QAEXHH@Z
0x0041df50	SKIP	0	0	reaches an import	?on_iface_mouse_move@BaseWin@@QAEXHH@Z
0x0041e3e0	SKIP	0	0	reaches an import	?on_iface_mouse_leave@BaseWin@@QAEXHH@Z
0x0041e4c0	PASS	16	16		?on_iface_selected@BaseWin@@QAEXHH@Z
0x0041e4d0	SKIP	0	0	reaches an import	?on_iface_left_double_click@BaseWin@@QAEXHH@Z
0x0041e4f0	SKIP	0	0	reaches an import	?on_iface_right_double_click@BaseWin@@QAEXHH@Z
0x0041e510	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0041e523 after 0 steps	?on_iface_button_clicked@BaseWin@@QAEXH@Z
0x0041e530	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0041e547 after 0 steps	?on_iface_button_toggled@BaseWin@@QAEXHH@Z
0x0041e560	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0041e56d after 0 steps	?update_gov_buttons@BaseWin@@QAEXXZ
0x0041e790	SKIP	0	0	reaches an import	?on_redraw@BaseWin@@QAEXXZ
0x0041e890	SKIP	0	0	reaches an import	?show@BaseWin@@QAEXH@Z
0x0041e8b0	SKIP	0	0	reaches an import	?hide@BaseWin@@QAEXXZ
0x0041e8d0	SKIP	0	0	reaches an import	?init@BaseWin@@QAEXXZ
0x00420a40	PASS	16	16		?on_nc_hittest@BaseWin@@QAEHHH@Z
0x00420a70	SKIP	0	0	reaches an import	??1BaseWin@@QAE@XZ
0x00420f90	SKIP	0	0	reaches an import	??1MapWin@@QAE@XZ
0x004210f0	SKIP	0	0	reaches an import	??1Caviar@@QAE@XZ
0x00421100	SKIP	0	0	reaches an import	??1ProdPicker@@QAE@XZ
0x004213a0	SKIP	0	0	reaches an import	??_GProdPicker@@UAEPAXI@Z
0x004213d0	SKIP	0	0	reaches an import	??_GBaseWin@@UAEPAXI@Z
0x00421400	SKIP	0	0	reaches an import	??1PopMenu@@QAE@XZ
0x00421640	SKIP	0	0	reaches an import	??_GPopMenu@@UAEPAXI@Z
0x00421670	PASS	16	15		?has_fac@@YA_NHHH@Z
0x004216f0	PASS	16	15		sub_4216f0
0x00421810	SKIP	0	0	reaches an import	??3BaseWin@@SAXPAXI@Z
0x00421820	SKIP	0	0	reaches an import	??_Gthunk1_MapWin@@UAEPAXI@Z
0x00421830	SKIP	0	0	reaches an import	??_GMapWin@@UAEPAXI@Z
0x00421870	SKIP	0	0	reaches an import	?on_lose_mouse_capture@thunk1_MapWin@@QAEXXZ
0x00421880	SKIP	0	0	reaches an import	?on_redraw@thunk1_MapWin@@QAEXXZ
0x00421890	PASS	16	14		?on_resize@thunk1_MapWin@@QAEXHH@Z
0x004218a0	SKIP	0	0	reaches an import	?on_sys_close@thunk1_MapWin@@QAEXXZ
0x004218b0	SKIP	0	0	reaches an import	?on_mouse_move@thunk1_MapWin@@QAEXHH@Z
0x004218c0	SKIP	0	0	reaches an import	?on_left_click@thunk1_MapWin@@QAEXHH@Z
0x004218d0	SKIP	0	0	reaches an import	?on_left_down@thunk1_MapWin@@QAEXHH@Z
0x004218e0	PASS	16	16		?on_left_up@thunk1_MapWin@@QAEXHH@Z
0x004218f0	SKIP	0	0	reaches an import	?on_right_click@thunk1_MapWin@@QAEXHH@Z
0x00421900	SKIP	0	0	reaches an import	?on_right_down@thunk1_MapWin@@QAEXHH@Z
0x00421910	PASS	16	13	passed on the seeds that could be judged; 2 case(s) thrown out - the original read the unmodellable top 64 KiB	?on_left_double_click@thunk1_MapWin@@QAEXHH@Z
0x00421920	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0046f730 after 0 steps	?on_nc_left_down@thunk1_MapWin@@QAEXHH@Z
0x00421930	SKIP	0	0	reaches an import	?on_button_clicked@thunk1_MapWin@@QAEXH@Z
0x00421940	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x0046f690 after 0 steps	?on_nc_hittest@thunk1_MapWin@@QAEXHH@Z
0x00421950	SKIP	0	0	reaches an import	??_Gthunk2_MapWin@@UAEPAXI@Z
0x00421970	SKIP	0	0	reaches an import	??3ProdPicker@@SAXPAXI@Z
0x00421980	SKIP	0	0	reaches an import	PopMenu::delete1
0x00421990	SKIP	0	0	reaches an import	PopMenu::delete2
0x004219a0	SKIP	0	0	reaches an import	PopMenu::delete3
0x004219b0	SKIP	0	0	calls a body the lift does not have	??__Eg_BattleWin@@YAXXZ
0x004219d0	SKIP	0	0	reaches an import	??__Fg_BattleWin@@YAXXZ
0x004219e0	SKIP	0	0	reaches an import	?init@BattleWin@@QAEXXZ
0x00421b20	SKIP	0	0	reaches an import	?pulse_timer@BattleWin@@QAEXXZ
0x00421b40	SKIP	0	0	reaches an import	?stop_timer@BattleWin@@QAEXXZ
0x00421b50	SKIP	0	0	reaches an import	?battle_report@BattleWin@@QAEXHHHHH@Z
0x00422c50	SKIP	0	0	reaches an import	?clear@BattleWin@@QAEXXZ
0x00422cc0	SKIP	0	0	reaches an import	?on_status@BattleWin@@QAEXH@Z
0x00422dc0	SKIP	0	0	reaches an import	?on_iface_button_clicked@BattleWin@@QAEXH@Z
0x00422de0	SKIP	0	0	reaches an import	?on_iface_group_clicked@BattleWin@@QAEXHHH@Z
0x00422e10	PASS	16	16		?on_iface_left_click@BattleWin@@QAEXHH@Z
0x00422e20	PASS	16	16		?on_iface_right_click@BattleWin@@QAEXHH@Z
0x00422e30	SKIP	0	0	reaches an import	?on_iface_left_down@BattleWin@@QAEXHH@Z
0x00422e70	PASS	16	16		?on_iface_right_down@BattleWin@@QAEXHH@Z
0x00422e80	PASS	16	16		?on_iface_mouse_move@BattleWin@@QAEXHH@Z
0x00422e90	PASS	16	16		?on_iface_mouse_leave@BattleWin@@QAEXHH@Z
0x00422ea0	PASS	16	16		?on_iface_selected@BattleWin@@QAEXHH@Z
0x00422eb0	SKIP	0	0	reaches an import	?timer_callback_daemon@BattleWin@@QAAXHH@Z
0x00422ec0	SKIP	0	0	reaches an import	?timer_callback_daemon@BattleWin@@QAAXH@Z
0x00422ed0	SKIP	0	0	reaches an import	??1BattleWin@@QAE@XZ
0x00422ee0	PASS	16	16		??0BattleWin@@QAE@XZ
0x00422f00	PASS	16	16		?range@@YAHHHH@Z
0x00422f20	SKIP	0	0	reaches an import	?compare_palettes@@YAHXZ
0x00423000	SKIP	0	0	reaches an import	?colortables_init_faction@@YAXH@Z
0x00423570	SKIP	0	0	reaches an import	?colortables_init@@YAXXZ
0x004243a0	SKIP	0	0	reaches an import	??__Eg_COUNCWIN@@YAXXZ
0x004243c0	SKIP	0	0	reaches an import	??__Fg_COUNCWIN@@YAXXZ
0x004243d0	PASS	16	4		?clear_council_notify@@YAXH@Z
0x004243f0	PASS	16	16		?clear_council_notify@@YAXXZ
0x00424410	SKIP	0	0	reaches an import	?make_resolution@CouncWin@@QAEHH@Z
0x00424720	SKIP	0	0	reaches an import	?set_vote@CouncWin@@QAEXHH@Z
0x00424870	SKIP	0	0	reaches an import	?on_button_clicked@CouncWin@@QAEXH@Z
0x00425050	SKIP	0	0	reaches an import	?on_left_click@CouncWin@@QAEXHH@Z
0x00425ba0	SKIP	0	0	reaches an import	?on_key_click@CouncWin@@QAEHHH@Z
0x00425d90	SKIP	0	0	reaches an import	?draw_all_leaders@CouncWin@@QAEXXZ
0x00425db0	SKIP	0	0	reaches an import	?draw_leader@CouncWin@@QAEXH@Z
0x00426470	SKIP	0	0	reaches an import	?draw_info@CouncWin@@QAEXXZ
0x00426aa0	SKIP	0	0	reaches an import	?on_redraw@CouncWin@@QAEXXZ
0x00426eb0	PASS	16	16		?on_group_clicked@CouncWin@@QAEXHH@Z
0x00426ec0	SKIP	0	0	reaches an import	?on_mouse_leave@CouncWin@@QAEXHH@Z
0x00426ee0	SKIP	0	0	reaches an import	?on_mouse_move@CouncWin@@QAEXHH@Z
0x00426f80	PASS	16	16		?on_button_passover@CouncWin@@QAEXHH@Z
0x00426f90	PASS	16	16		?on_button_text_draw@CouncWin@@QAEHPAUGraphicWin@@PADH@Z
0x00426fa0	SKIP	0	0	reaches an import	?on_status@CouncWin@@QAEXH@Z
0x00427060	PASS	16	16		?on_iface_left_click@CouncWin@@QAEXHH@Z
0x00427070	PASS	16	16		?on_iface_right_click@CouncWin@@QAEXHH@Z
0x00427080	PASS	16	16		?on_iface_left_down@CouncWin@@QAEXHH@Z
0x00427090	PASS	16	16		?on_iface_right_down@CouncWin@@QAEXHH@Z
0x004270a0	PASS	16	16		?on_iface_mouse_move@CouncWin@@QAEXHH@Z
0x004270b0	PASS	16	16		?on_iface_mouse_leave@CouncWin@@QAEXHH@Z
0x004270c0	PASS	16	16		?on_iface_selected@CouncWin@@QAEXHH@Z
0x004270d0	PASS	16	16		?on_iface_left_double_click@CouncWin@@QAEXHH@Z
0x004270e0	PASS	16	16		?on_iface_right_double_click@CouncWin@@QAEXHH@Z
0x004270f0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00427103 after 0 steps	?on_iface_button_clicked@CouncWin@@QAEXH@Z
0x00427110	PASS	16	16		?on_iface_button_toggled@CouncWin@@QAEXHH@Z
0x00427120	PASS	16	16		?on_iface_group_clicked@CouncWin@@QAEXHHH@Z
0x00427130	SKIP	0	0	reaches an import	?show@CouncWin@@QAEHH@Z
0x00427150	PASS	16	13		?hide@CouncWin@@QAEHXZ
0x00427160	SKIP	0	0	reaches an import	?close@CouncWin@@QAEXXZ
0x004271c0	SKIP	0	0	reaches an import	?arrived@CouncWin@@QAEXH@Z
0x00427230	SKIP	0	0	reaches an import	?init@CouncWin@@QAEXHH@Z
0x00428350	SKIP	0	0	reaches an import	?council@@YAXHHH@Z
0x00428550	SKIP	0	0	reaches an import	??1CouncWin@@QAE@XZ
0x00428620	SKIP	0	0	reaches an import	??0CouncWin@@QAE@XZ
0x00428710	SKIP	0	0	reaches an import	??_GCouncWin@@UAEPAXI@Z
0x00428740	SKIP	0	0	reaches an import	??3CouncWin@@SAXPAXI@Z
0x00428750	SKIP	0	0	uses fs: (SEH chain is not in the image)	??__Eg_CREDITS_WAVE@@YAXXZ
0x00428770	SKIP	0	0	reaches an import	??__Fg_CREDITS_WAVE@@YAXXZ
0x00428780	SKIP	0	0	reaches an import	??0Credits@@QAE@XZ
0x00428830	SKIP	0	0	reaches an import	?unload@Credits@@QAEXXZ
0x00428880	SKIP	0	0	reaches an import	?load@Credits@@QAEXXZ
0x004289c0	SKIP	0	0	reaches an import	?close@Credits@@QAEXXZ
0x004289f0	SKIP	0	0	reaches an import	?exec@Credits@@QAEXXZ
0x00428c00	SKIP	0	0	reaches an import	?draw_credits@Credits@@QAEXXZ
0x00428d60	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x009dafd8 after 0 steps	?on_key_click@Credits@@QAEXHH@Z
0x00428d70	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x009ef6a8 after 0 steps	?on_left_click@Credits@@QAEXHH@Z
0x00428d80	PASS	16	16		?on_left_down@Credits@@QAEXHH@Z
0x00428d90	PASS	16	16		?on_right_down@Credits@@QAEXHH@Z
0x00428da0	PASS	16	16		?on_mouse_move@Credits@@QAEXHH@Z
0x00428db0	PASS	16	16		?on_button_clicked@Credits@@QAEXH@Z
0x00428dc0	SKIP	0	0	reaches an import	?timer_callback_daemon@Credits@@QAEXXZ
0x00428dd0	SKIP	0	0	reaches an import	?timer_callback_daemon@Credits@@QAAXH@Z
0x00428df0	SKIP	0	0	reaches an import	?show_credits@@YAXXZ
0x00428e60	SKIP	0	0	reaches an import	??_GCredits@@UAEPAXI@Z
0x00428e90	SKIP	0	0	reaches an import	??1Credits@@QAE@XZ
0x00428f80	SKIP	0	0	reaches an import	??3Credits@@SAXPAXI@Z
0x00428f90	SKIP	0	0	reaches an import	??__Eg_DATALINK@@YAXXZ
0x00428fb0	SKIP	0	0	reaches an import	??__Fg_DATALINK@@YAXXZ
0x00428fc0	SKIP	0	0	reaches an import	??0Datalink@@QAE@XZ
0x00429180	SKIP	0	0	reaches an import	?exec@Datalink@@QAEXIH@Z
0x00429300	SKIP	0	0	reaches an import	?init@Datalink@@QAEXXZ
0x0042a020	PASS	16	16		?UNK1@Datalink@@QAEHHH@Z
0x0042a040	PASS	16	7		?parse_id@Datalink@@QAEXHPAUDatalinkID@@PAH@Z
0x0042a080	SKIP	0	0	calls a body the lift does not have	?construct_id@Datalink@@QAEXPADIH@Z
0x0042a0b0	SKIP	0	0	calls a body the lift does not have	?UNK2@Datalink@@QAEXPADPAHPAH@Z
0x0042a100	SKIP	0	0	reaches an import	?on_dialog_back_draw@Datalink@@QAEHPAUGraphicWin@@@Z
0x0042a150	SKIP	0	0	reaches an import	?on_dialog_item_back_draw@Datalink@@QAEHPAUGraphicWin@@HHPAURECT@@@Z
0x0042a260	SKIP	0	0	reaches an import	?UNK3@Datalink@@QAEXIH@Z
0x0042a2c0	SKIP	0	0	reaches an import	?set_cat@Datalink@@QAEXIH@Z
0x0042a4f0	SKIP	0	0	reaches an import	?set_cat_all@Datalink@@QAEXXZ
0x0042a630	SKIP	0	0	reaches an import	?set_cat_unit@Datalink@@QAEXXZ
0x0042a790	SKIP	0	0	reaches an import	?set_cat_chassis@Datalink@@QAEXXZ
0x0042a900	SKIP	0	0	reaches an import	?set_cat_reactor@Datalink@@QAEXXZ
0x0042aa60	SKIP	0	0	reaches an import	?set_cat_weapon@Datalink@@QAEXXZ
0x0042abc0	SKIP	0	0	reaches an import	?set_cat_defense@Datalink@@QAEXXZ
0x0042ad20	SKIP	0	0	reaches an import	?set_cat_ability@Datalink@@QAEXXZ
0x0042ae80	SKIP	0	0	reaches an import	?set_cat_facility@Datalink@@QAEXXZ
0x0042afe0	SKIP	0	0	reaches an import	?set_cat_project@Datalink@@QAEXXZ
0x0042b190	SKIP	0	0	reaches an import	?set_cat_tech@Datalink@@QAEXXZ
0x0042b300	SKIP	0	0	reaches an import	?set_cat_concept@Datalink@@QAEXXZ
0x0042b490	SKIP	0	0	reaches an import	?set_cat_adv_concept@Datalink@@QAEXXZ
0x0042b630	SKIP	0	0	reaches an import	?set_cat_social@Datalink@@QAEXXZ
0x0042b7e0	SKIP	0	0	reaches an import	?set_cat_effect@Datalink@@QAEXXZ
0x0042b940	SKIP	0	0	reaches an import	?set_cat_faction@Datalink@@QAEXXZ
0x0042bab0	SKIP	0	0	reaches an import	?set_cat_terraform@Datalink@@QAEXXZ
0x0042bcc0	SKIP	0	0	calls a body the lift does not have	?set_index@Datalink@@QAEXHH@Z
0x0042bd20	PASS	16	14		?close@Datalink@@QAEXXZ
0x0042bd40	SKIP	0	0	reaches an import	?show@Datalink@@QAEXH@Z
0x0042bd60	SKIP	0	0	reaches an import	?hide@Datalink@@QAEXXZ
0x0042bd80	PASS	16	15		?UNK4@Datalink@@QAEXHH@Z
0x0042be00	SKIP	0	0	reaches an import	?UNK5@Datalink@@QAEXXZ
0x0042bea0	PASS	16	16		?UNK6@Datalink@@QAEXXZ
0x0042beb0	SKIP	0	0	reaches an import	?UNK7@Datalink@@QAEXPADPAD@Z
0x0042bf00	PASS	16	16		?UNK8@Datalink@@QAEXXZ
0x0042bf10	SKIP	0	0	reaches an import	?draw_entry@Datalink@@QAEXXZ
0x0042c2e0	SKIP	0	0	reaches an import	?draw_concept@Datalink@@QAEXXZ
0x0042c650	SKIP	0	0	reaches an import	?draw_adv_concept@Datalink@@QAEXXZ
0x0042c9c0	SKIP	0	0	reaches an import	?draw_unit@Datalink@@QAEXXZ
0x0042d610	SKIP	0	0	reaches an import	?draw_chassis@Datalink@@QAEXXZ
0x0042def0	SKIP	0	0	reaches an import	?draw_reactor@Datalink@@QAEXXZ
0x0042e2e0	SKIP	0	0	reaches an import	?draw_weapon@Datalink@@QAEXXZ
0x0042e8e0	SKIP	0	0	reaches an import	?draw_defense@Datalink@@QAEXXZ
0x0042ee30	SKIP	0	0	reaches an import	?draw_ability@Datalink@@QAEXXZ
0x0042f490	SKIP	0	0	reaches an import	?draw_facility@Datalink@@QAEXXZ
0x0042fad0	SKIP	0	0	reaches an import	?draw_project@Datalink@@QAEXXZ
0x00430090	SKIP	0	0	reaches an import	?draw_social@Datalink@@QAEXXZ
0x00430770	SKIP	0	0	reaches an import	?draw_effect@Datalink@@QAEXXZ
0x00430b30	SKIP	0	0	reaches an import	?draw_tech@Datalink@@QAEXXZ
0x00430c80	SKIP	0	0	reaches an import	?draw_faction@Datalink@@QAEXXZ
0x00431180	SKIP	0	0	reaches an import	?draw_terraform@Datalink@@QAEXXZ
0x00431db0	PASS	16	16		?UNK9@Datalink@@QAEXXZ
0x00431dc0	SKIP	0	0	reaches an import	?on_link_clicked@Datalink@@QAEHHPAD@Z
0x00431e70	SKIP	0	0	reaches an import	?on_redraw@Datalink@@QAEXXZ
0x00431eb0	PASS	16	16		?on_left_click@Datalink@@QAEXHH@Z
0x00431ec0	SKIP	0	0	reaches an import	?on_button_clicked@Datalink@@QAEXH@Z
0x00431fb0	PASS	16	16		?on_group_clicked@Datalink@@QAEXHH@Z
0x00431fc0	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00431fe3 after 0 steps	?on_key_click@Datalink@@QAEHHH@Z
0x00432000	PASS	16	16		?on_mouse_move@Datalink@@QAEXHH@Z
0x00432010	SKIP	0	0	reaches an import	?on_button_passover@Datalink@@QAEXHH@Z
0x00432040	SKIP	0	0	reaches an import	?on_selected@Datalink@@QAEXH@Z
0x00432060	SKIP	0	0	reaches an import	?on_status@Datalink@@QAEXH@Z
0x00432160	PASS	16	16		?on_iface_left_click@Datalink@@QAEXHH@Z
0x00432170	PASS	16	16		?on_iface_right_click@Datalink@@QAEXHH@Z
0x00432180	PASS	16	16		?on_iface_left_down@Datalink@@QAEXHH@Z
0x00432190	PASS	16	16		?on_iface_right_down@Datalink@@QAEXHH@Z
0x004321a0	PASS	16	16		?on_iface_mouse_move@Datalink@@QAEXHH@Z
0x004321b0	PASS	16	16		?on_iface_mouse_leave@Datalink@@QAEXHH@Z
0x004321c0	PASS	16	16		?on_iface_selected@Datalink@@QAEXHH@Z
0x004321d0	PASS	16	16		?on_iface_left_double_click@Datalink@@QAEXHH@Z
0x004321e0	PASS	16	16		?on_iface_right_double_click@Datalink@@QAEXHH@Z
0x004321f0	PASS	16	16		?on_iface_button_clicked@Datalink@@QAEXH@Z
0x00432200	PASS	16	16		?on_iface_button_toggled@Datalink@@QAEXHH@Z
0x00432210	SKIP	0	0	reaches an import	?on_iface_group_clicked@Datalink@@QAEXHHH@Z
0x00432290	SKIP	0	0	reaches an import	??1Datalink@@QAE@XZ
0x004325b0	PASS	16	13		??1ButtonGroup@@QAE@XZ
0x004325c0	SKIP	0	0	reaches an import	??1StringBox@@QAE@XZ
0x00432720	PASS	16	1		?on_link_clicked@StringBox@@QAEXHPAD@Z
0x00432770	SKIP	0	0	reaches an import	??_GStringBox@@UAEPAXI@Z
0x004327a0	SKIP	0	0	reaches an import	??1Flic@@QAE@XZ
0x00432800	SKIP	0	0	reaches an import	??_GDatalink@@UAEPAXI@Z
0x00432830	SKIP	0	0	reaches an import	??3StringBox@@SAXPAXI@Z
0x00432840	SKIP	0	0	reaches an import	??3Datalink@@SAXPAXI@Z
0x00432850	SKIP	0	0	reaches an import	??__Eg_DESIGNWIN@@YAXXZ
0x00432870	SKIP	0	0	reaches an import	??__Fg_DESIGNWIN@@YAXXZ
0x00432880	SKIP	0	0	uses fs: (SEH chain is not in the image)	??__Eg_DESIGNWIN_WAVE@@YAXXZ
0x004328a0	SKIP	0	0	reaches an import	??__Fg_DESIGNWIN_WAVE@@YAXXZ
0x004328b0	SKIP	0	0	reaches an import	??0SelectPartWin@@QAE@XZ
0x00432970	SKIP	0	0	reaches an import	?close@SelectPartWin@@QAEXXZ
0x004329b0	SKIP	0	0	reaches an import	?draw_chassis@SelectPartWin@@QAEHHPAURECT@@H@Z
0x00432cc0	SKIP	0	0	reaches an import	?draw_weapon@SelectPartWin@@QAEHHPAURECT@@H@Z
0x00433170	SKIP	0	0	reaches an import	?draw_armor@SelectPartWin@@QAEHHPAURECT@@H@Z
0x00433520	SKIP	0	0	reaches an import	?draw_reactor@SelectPartWin@@QAEHHPAURECT@@H@Z
0x00433820	SKIP	0	0	reaches an import	?on_mouse_move@SelectPartWin@@QAEXHH@Z
0x00433940	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00000008 after 0 steps	?on_left_up@SelectPartWin@@QAEXHH@Z
0x004339c0	SKIP	0	0	reaches an import	?on_redraw@SelectPartWin@@QAEXXZ
0x00433a10	SKIP	0	0	reaches an import	?on_key_click@SelectPartWin@@QAEHHH@Z
0x00433d60	SKIP	0	0	reaches an import	?draw_part@SelectPartWin@@QAEHHH@Z
0x00433f30	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x00000010 after 0 steps	?on_scrolled@SelectPartWin@@QAEXHH@Z
0x00433f50	INCONCLUSIVE-original-fault	16	0	INCONCLUSIVE-original-fault code 0xc0000005 at 0x009e0348 after 0 steps	?on_scrolling@SelectPartWin@@QAEXHH@Z
0x00433f70	SKIP	0	0	reaches an import	?exec@SelectPartWin@@QAEHHHHHHHHHHHPAE@Z
0x00434480	SKIP	0	0	reaches an import	??0DesignWin@@QAE@XZ
0x004345c0	PASS	16	16		?UNK1@DesignWin@@QAEXXZ
0x004345d0	PASS	16	6		?UNK2@DesignWin@@QAEHH@Z
0x00434650	PASS	16	13		?UNK3@DesignWin@@QAEXXZ
0x004346a0	SKIP	0	0	reaches an import	?draw_info@DesignWin@@QAEXXZ
0x00434bc0	SKIP	0	0	reaches an import	?draw_chassis@DesignWin@@QAEXH@Z
0x00434f40	SKIP	0	0	reaches an import	?draw_weapon@DesignWin@@QAEXH@Z
0x00435400	SKIP	0	0	reaches an import	?draw_armor@DesignWin@@QAEXH@Z
0x00435800	SKIP	0	0	reaches an import	?draw_reactor@DesignWin@@QAEXH@Z
0x00435b30	SKIP	0	0	reaches an import	?draw_special_1@DesignWin@@QAEXH@Z
0x00435de0	SKIP	0	0	reaches an import	?draw_special_2@DesignWin@@QAEXH@Z
0x00436090	SKIP	0	0	reaches an import	?draw_vehicle@DesignWin@@QAEXH@Z
0x004379a0	SKIP	0	0	reaches an import	?on_redraw@DesignWin@@QAEXXZ
0x00437ba0	SKIP	0	0	reaches an import	?on_mouse_move@DesignWin@@QAEXHH@Z
0x00437be0	SKIP	0	0	reaches an import	?on_mouse_leave@DesignWin@@QAEXHH@Z
0x00437bf0	SKIP	0	0	reaches an import	?design_it@DesignWin@@QAEHXZ
0x00438460	SKIP	0	0	reaches an import	?on_button_clicked@DesignWin@@QAEXH@Z
0x00439670	SKIP	0	0	reaches an import	?bubble_me_elmo2@DesignWin@@QAEXPADHH@Z
0x004396b0	SKIP	0	0	reaches an import	?bubble_me_elmo2@DesignWin@@QAGXPADHH@Z
0x00439700	SKIP	0	0	reaches an import	?on_right_click@DesignWin@@QAEXHH@Z
0x00439960	SKIP	0	0	reaches an import	?on_left_click@DesignWin@@QAEXHH@Z
0x00439a20	SKIP	0	0	reaches an import	?on_key_click@DesignWin@@QAEHHH@Z
0x00439c00	PASS	16	10		?check_abil@DesignWin@@QAEXXZ
0x00439d30	PASS	16	11		?suggest_abil@DesignWin@@QAEXH@Z
0x00439eb0	PASS	16	15		?delete_abil@DesignWin@@QAEXH@Z
0x00439f20	SKIP	0	0	reaches an import	?select_chassis@DesignWin@@QAEXXZ
0x0043a300	SKIP	0	0	reaches an import	?select_weapon@DesignWin@@QAEXXZ
0x0043a760	SKIP	0	0	reaches an import	?select_armor@DesignWin@@QAEXXZ
0x0043aa00	SKIP	0	0	reaches an import	?select_reactor@DesignWin@@QAEXXZ
0x0043ac70	SKIP	0	0	reaches an import	?select_special@DesignWin@@QAEXH@Z
0x0043be10	SKIP	0	0	reaches an import	?select_special_1@DesignWin@@QAEXXZ
0x0043be20	SKIP	0	0	reaches an import	?select_special_2@DesignWin@@QAEXXZ
0x0043be30	SKIP	0	0	reaches an import	?select_name@DesignWin@@QAEXXZ
0x0043bf50	PASS	16	9		?construct_vehicle@DesignWin@@QAEXXZ
0x0043c070	PASS	16	14		?construct_chassis@DesignWin@@QAEXXZ
0x0043c0a0	PASS	16	12		?construct_weapon@DesignWin@@QAEXXZ
0x0043c0f0	PASS	16	15		?construct_armor@DesignWin@@QAEXH@Z
0x0043c130	PASS	16	12		?construct_reactor@DesignWin@@QAEXXZ
0x0043c170	SKIP	0	0	reaches an import	?timer_function@DesignWin@@QAAXH@Z
0x0043c1a0	SKIP	0	0	reaches an import	?close@DesignWin@@QAEXXZ
0x0043c270	SKIP	0	0	reaches an import	?init@DesignWin@@QAEXXZ
0x0043d0c0	SKIP	0	0	reaches an import	?show@DesignWin@@QAEXH@Z
0x0043d0f0	SKIP	0	0	reaches an import	?hide@DesignWin@@QAEXXZ
0x0043d120	SKIP	0	0	reaches an import	?on_status@DesignWin@@QAEXH@Z
0x0043d220	SKIP	0	0	reaches an import	?on_iface_left_click@DesignWin@@QAEXHH@Z
0x0043d290	SKIP	0	0	reaches an import	?on_iface_right_click@DesignWin@@QAEXHH@Z
0x0043d330	PASS	16	16		?on_iface_left_down@DesignWin@@QAEXHH@Z
0x0043d340	PASS	16	16		?on_iface_right_down@DesignWin@@QAEXHH@Z
0x0043d350	SKIP	0	0	reaches an import	?on_iface_mouse_move@DesignWin@@QAEXHH@Z
0x0043d3c0	SKIP	0	0	reaches an import	?on_iface_mouse_leave@DesignWin@@QAEXHH@Z
0x0043d400	PASS	16	16		?on_iface_selected@DesignWin@@QAEXHH@Z
0x0043d410	PASS	16	16		?on_iface_left_double_click@DesignWin@@QAEXHH@Z
